,majorGroup,scientificName,kingdomName,image_inaturalist,licence,assessmentId,internalTaxonId,phylumName,orderName,className,familyName,genusName,speciesName,authority,redlistCategory,populationTrend,scopes
923,Amphibians,Heleophryne rosei,ANIMALIA,https://www.inaturalist.org/photos/53722518,"(c) Courtney Hundermark, some rights reserved (CC BY-NC)",77164671,9773,CHORDATA,ANURA,AMPHIBIA,HELEOPHRYNIDAE,Heleophryne,rosei,"Hewitt, 1925",Critically Endangered,Decreasing,Global
924,Amphibians,Potamotyphlus kaupii,ANIMALIA,https://www.inaturalist.org/photos/30924312,"(c) Anthony Giardenelli, some rights reserved (CC BY-NC)",11955756,59589,CHORDATA,GYMNOPHIONA,AMPHIBIA,TYPHLONECTIDAE,Potamotyphlus,kaupii,"(Berthold, 1859)",Least Concern,Unknown,Global
925,Amphibians,Telmatobufo australis,ANIMALIA,https://www.inaturalist.org/photos/219124298,"(c) JorgeMartÌnez1990, some rights reserved (CC BY-NC)",79810040,21622,CHORDATA,ANURA,AMPHIBIA,CALYPTOCEPHALELLIDAE,Telmatobufo,australis,"Formas, 1972",Least Concern,Decreasing,Global
926,Amphibians,Sooglossus sechellensis,ANIMALIA,https://www.inaturalist.org/photos/60779544,"(c) Bobby Bok, some rights reserved (CC BY-NC)",15446818,20381,CHORDATA,ANURA,AMPHIBIA,SOOGLOSSIDAE,Sooglossus,sechellensis,"(Boettger, 1896)",Endangered,Decreasing,Global
927,Amphibians,Pseudobranchus axanthus,ANIMALIA,https://www.inaturalist.org/photos/58215529,"(c) Jake Scott, some rights reserved (CC BY-NC)",56259131,59489,CHORDATA,CAUDATA,AMPHIBIA,SIRENIDAE,Pseudobranchus,axanthus,"(Netting and Goin, 1942)",Least Concern,,Global
928,Amphibians,Alytes obstetricans,ANIMALIA,https://www.inaturalist.org/photos/1518680,"(c) Daniele Seglie, some rights reserved (CC BY-NC)",87541047,55268,CHORDATA,ANURA,AMPHIBIA,ALYTIDAE,Alytes,obstetricans,"(Laurenti, 1768)",Least Concern,Decreasing,Global & Europe
929,Amphibians,Adelphobates galactonotus,ANIMALIA,https://www.inaturalist.org/photos/13116168,"(c) Rich Hoyer, some rights reserved (CC BY-NC-SA)",11253730,55185,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Adelphobates,galactonotus,"(Steindachner, 1864)",Least Concern,Stable,Global
930,Amphibians,Atelognathus nitoi,ANIMALIA,https://www.inaturalist.org/photos/128781588,"(c) Harold Gillibrand, some rights reserved (CC BY-NC)",101421841,2296,CHORDATA,ANURA,AMPHIBIA,BATRACHYLIDAE,Atelognathus,nitoi,"(Barrio, 1973)",Vulnerable,Stable,Global
931,Amphibians,Anhydrophryne hewitti,ANIMALIA,https://www.inaturalist.org/photos/232633384,"(c) Tyrone Ping, some rights reserved (CC BY-NC)",3064127,58059,CHORDATA,ANURA,AMPHIBIA,PYXICEPHALIDAE,Anhydrophryne,hewitti,"(FitzSimons, 1947)",Least Concern,Unknown,Global
932,Amphibians,Micryletta inornata,ANIMALIA,https://www.inaturalist.org/photos/150410434,"(c) Lu Chen, some rights reserved (CC BY-NC)",136566137,57896,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Micryletta,inornata,"(Boulenger, 1890)",Least Concern,Stable,Global
933,Amphibians,Phrynopus peruanus,ANIMALIA,https://www.inaturalist.org/photos/260359,"(c) rudi-von-may, some rights reserved (CC BY-NC)",89212319,57224,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Phrynopus,peruanus,"Peters, 1873",Critically Endangered,Unknown,Global
934,Amphibians,Ghatixalus variabilis,ANIMALIA,https://www.inaturalist.org/photos/97210387,"(c) Daniel V Raju, some rights reserved (CC BY-NC)",11872030,59027,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Ghatixalus,variabilis,"(Jerdon, 1854)",Endangered,Stable,Global
935,Amphibians,Hoplobatrachus rugulosus,ANIMALIA,https://www.inaturalist.org/photos/34059931,"(c) Tommy Hui, some rights reserved (CC BY-NC)",11760194,58300,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Hoplobatrachus,rugulosus,"(Wiegmann, 1834)",Least Concern,Stable,Global
936,Amphibians,Ololygon luizotavioi,ANIMALIA,https://www.inaturalist.org/photos/105706658,"(c) Henrique C. Costa, some rights reserved (CC BY-NC)",11387584,55974,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ololygon,luizotavioi,"Caramaschi &amp; Kisteumacher, 1989",Least Concern,Stable,Global
937,Amphibians,Rentapia hosii,ANIMALIA,https://www.inaturalist.org/photos/206752946,"(c) fhadlikennedi, some rights reserved (CC BY-NC)",114110853,54862,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rentapia,hosii,"(Boulenger, 1892)",Least Concern,Unknown,Global
938,Amphibians,Oedipina tomasi,ANIMALIA,https://www.inaturalist.org/photos/23055681,"(c) Alex Rebelo, some rights reserved (CC BY-NC)",54384597,136010,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,tomasi,"McCranie, 2006",Critically Endangered,Decreasing,Global
939,Amphibians,Eleutherodactylus gryllus,ANIMALIA,https://www.inaturalist.org/photos/11934157,"(c) 2004 Luis J. Villanueva-Rivera, some rights reserved (CC BY-NC-SA)",172795370,56634,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,gryllus,"Schmidt, 1920",Critically Endangered,Decreasing,Global
940,Amphibians,Nymphargus wileyi,ANIMALIA,https://www.inaturalist.org/photos/4660329,"(c) jasminehernandez, some rights reserved (CC BY-NC)",4213232,135864,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Nymphargus,wileyi,"(Guayasamin, Bustamante, Almeida-Reinoso &amp; Funk, 2006)",Data Deficient,Unknown,Global
941,Amphibians,Ameerega silverstonei,ANIMALIA,https://www.inaturalist.org/photos/10660222,"(c) Connor, some rights reserved (CC BY-NC)",89202518,55236,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Ameerega,silverstonei,"(Myers &amp; Daly, 1979)",Endangered,Decreasing,Global
942,Amphibians,Agalychnis lemur,ANIMALIA,https://www.inaturalist.org/photos/27067708,"(c) AndrÈs Espinoza Fonseca, some rights reserved (CC BY-NC)",3033153,55855,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Agalychnis,lemur,"(Boulenger, 1882)",Critically Endangered,Decreasing,Global
943,Amphibians,Heterixalus betsileo,ANIMALIA,https://www.inaturalist.org/photos/63076413,"(c) Tommy Hui, some rights reserved (CC BY-NC)",84159918,56098,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Heterixalus,betsileo,"(Grandidier, 1872)",Least Concern,Stable,Global
944,Amphibians,Astylosternus laticephalus,ANIMALIA,https://www.inaturalist.org/photos/30962469,"(c) Jonathan Newman, some rights reserved (CC BY-NC)",176047651,16577694,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Astylosternus,laticephalus,"R√∂del, Hillers, Leach√©, Kouam√©, Ofori-Boateng, Diaz &amp; Sandberger, 2012",Near Threatened,Unknown,Global
945,Amphibians,Adenomera hylaedactyla,ANIMALIA,https://www.inaturalist.org/photos/56956714,"(c) Juan Sebastian Forero Rodriguez, some rights reserved (CC BY-NC)",11455170,56309,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Adenomera,hylaedactyla,"(Cope, 1868)",Least Concern,Stable,Global
946,Amphibians,Probreviceps loveridgei,ANIMALIA,https://www.inaturalist.org/photos/34522357,"(c) Lorenzo Vinciguerra, some rights reserved (CC BY-NC)",16948552,136142,CHORDATA,ANURA,AMPHIBIA,BREVICIPITIDAE,Probreviceps,loveridgei,"Parker, 1931",Endangered,Stable,Global
947,Amphibians,Lithobates juliani,ANIMALIA,https://www.inaturalist.org/photos/102571979,"(c) aramacao59, some rights reserved (CC BY-NC)",54372457,58630,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,juliani,"(Hillis &amp; de Sa, 1988)",Least Concern,Stable,Global
948,Amphibians,Ommatotriton vittatus,ANIMALIA,https://www.inaturalist.org/photos/102532874,"(c) Johnny Baakliny, some rights reserved (CC BY-NC)",11930635,59480,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Ommatotriton,vittatus,"(Gray, 1835)",Least Concern,Decreasing,Global
949,Amphibians,Hypogeophis rostratus,ANIMALIA,https://www.inaturalist.org/photos/27107303,"(c) Bruno Senterre, some rights reserved (CC BY-NC)",21008675,59566,CHORDATA,GYMNOPHIONA,AMPHIBIA,INDOTYPHLIDAE,Hypogeophis,rostratus,"(Cuvier, 1829)",Least Concern,Stable,Global
950,Amphibians,Proceratophrys concavitympanum,ANIMALIA,https://www.inaturalist.org/photos/32307978,"(c) lucasae1, some rights reserved (CC BY-NC)",11605118,57298,CHORDATA,ANURA,AMPHIBIA,ODONTOPHRYNIDAE,Proceratophrys,concavitympanum,"Giaretta, Mernarde and Kokubum, 2000",Data Deficient,Unknown,Global
951,Amphibians,Stefania evansi,ANIMALIA,https://www.inaturalist.org/photos/32275495,"(c) K. Zyskowski & Y. Bereshpolova, some rights reserved (CC BY)",120467204,56026,CHORDATA,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Stefania,evansi,"(Boulenger, 1904)",Data Deficient,Stable,Global
952,Amphibians,Myobatrachus gouldii,ANIMALIA,https://www.inaturalist.org/photos/226085719,"(c) Thomas Mesaglio, some rights reserved (CC BY-NC)",10397542,41171,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Myobatrachus,gouldii,"(Gray, 1841)",Least Concern,Stable,Global
953,Amphibians,Liua shihi,ANIMALIA,https://www.inaturalist.org/photos/163566040,"(c) huangjunjie, some rights reserved (CC BY-NC)",63859805,59112,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Liua,shihi,"(Liu, 1950)",Least Concern,Stable,Global
954,Amphibians,Platyplectrum spenceri,ANIMALIA,https://www.inaturalist.org/photos/107628683,"(c) Ray Turnbull, some rights reserved (CC BY-NC)",10407979,41165,CHORDATA,ANURA,AMPHIBIA,LIMNODYNASTIDAE,Platyplectrum,spenceri,"(Parker, 1940)",Least Concern,Stable,Global
955,Amphibians,Anomaloglossus baeobatrachus,ANIMALIA,https://www.inaturalist.org/photos/224627187,"(c) Guillaume Delaitre, some rights reserved (CC BY-NC)",11246053,55051,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Anomaloglossus,baeobatrachus,"(Boistel &amp; de Massary, 1999)",Data Deficient,Stable,Global
956,Amphibians,Chacophrys pierottii,ANIMALIA,https://www.inaturalist.org/photos/135543258,"(c) Nadia Bach, some rights reserved (CC BY-NC)",11465217,56343,CHORDATA,ANURA,AMPHIBIA,CERATOPHRYIDAE,Chacophrys,pierottii,"(Vellard, 1948)",Least Concern,Decreasing,Global
957,Amphibians,Eupsophus migueli,ANIMALIA,https://www.inaturalist.org/photos/70824381,"(c) Felipe Rabanal, some rights reserved (CC BY)",12908703,8376,CHORDATA,ANURA,AMPHIBIA,ALSODIDAE,Eupsophus,migueli,"Formas, 1978",Endangered,Decreasing,Global
958,Amphibians,Leptobrachella mjobergi,ANIMALIA,https://www.inaturalist.org/photos/167432509,"(c) Bob Zakaria, some rights reserved (CC BY-NC)",176548065,89183610,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Leptobrachella,mjobergi,"Smith, 1925",Data Deficient,Unknown,Global
959,Amphibians,Pipa pipa,ANIMALIA,https://www.inaturalist.org/photos/63643613,"(c) Vincent A. Vos, some rights reserved (CC BY-NC)",61414791,58163,CHORDATA,ANURA,AMPHIBIA,PIPIDAE,Pipa,pipa,"(Linnaeus, 1758)",Least Concern,Stable,Global
960,Amphibians,Siphonops hardyi,ANIMALIA,https://www.inaturalist.org/photos/177579805,"(c) Marco Aurelio de Sena, some rights reserved (CC BY-NC)",11957663,59594,CHORDATA,GYMNOPHIONA,AMPHIBIA,SIPHONOPIDAE,Siphonops,hardyi,"Boulenger, 1888",Least Concern,Stable,Global
961,Amphibians,Typhlonectes compressicauda,ANIMALIA,https://www.inaturalist.org/photos/168970026,"(c) SÈbastien SANT, some rights reserved (CC BY-NC)",11959503,59599,CHORDATA,GYMNOPHIONA,AMPHIBIA,TYPHLONECTIDAE,Typhlonectes,compressicauda,"(Dum√©ril &amp; Bibron, 1841)",Least Concern,Unknown,Global
962,Amphibians,Latonia nigriventer,ANIMALIA,https://www.inaturalist.org/photos/10252089,"(c) Eliane K¸pfer, some rights reserved (CC BY-SA)",13339841,6715,CHORDATA,ANURA,AMPHIBIA,ALYTIDAE,Latonia,nigriventer,"(Mendelssohn &amp; Steinitz, 1943)",Critically Endangered,Unknown,Global
963,Amphibians,Dermophis mexicanus,ANIMALIA,https://www.inaturalist.org/photos/10131739,"(c) ArÌstides GarcÌa Vinalay, some rights reserved (CC BY-NC-SA)",53988419,59545,CHORDATA,GYMNOPHIONA,AMPHIBIA,DERMOPHIIDAE,Dermophis,mexicanus,"(Dum√©ril &amp; Bibron, 1841)",Least Concern,Decreasing,Global
964,Amphibians,Laliostoma labrosum,ANIMALIA,https://www.inaturalist.org/photos/3123745,"(c) feno, some rights reserved (CC BY-NC)",84165710,57437,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Laliostoma,labrosum,"(Cope, 1868)",Least Concern,Stable,Global
965,Amphibians,Chaltenobatrachus grandisonae,ANIMALIA,https://www.inaturalist.org/photos/52124876,"(c) Vicente Valdes Guzman, some rights reserved (CC BY-NC)",79808678,2295,CHORDATA,ANURA,AMPHIBIA,BATRACHYLIDAE,Chaltenobatrachus,grandisonae,"(Lynch, 1975)",Least Concern,Unknown,Global
966,Amphibians,Cornufer guentheri,ANIMALIA,https://www.inaturalist.org/photos/9929045,"(c) jeffweinell, some rights reserved (CC BY-NC)",149897110,58242,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Cornufer,guentheri,"(Boulenger, 1884)",Least Concern,Stable,Global
967,Amphibians,Kaloula borealis,ANIMALIA,https://www.inaturalist.org/photos/24988781,"(c) AmaÎl BorzÈe, some rights reserved (CC BY-NC)",63887081,57849,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Kaloula,borealis,"(Barbour, 1908)",Least Concern,Decreasing,Global
968,Amphibians,Oreobates quixensis,ANIMALIA,https://www.inaturalist.org/photos/245252294,"(c) David Torres, some rights reserved (CC BY-NC)",11579455,57105,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Oreobates,quixensis,"Jim√©nez de la Espada, 1872",Least Concern,Stable,Global
969,Amphibians,Buergeria otai,ANIMALIA,https://www.inaturalist.org/photos/18280866,"(c) Liu JimFood, some rights reserved (CC BY-NC)",146057860,146057852,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Buergeria,otai,"Wang, Hsiao, Lee, Tseng, Lin, Komaki &amp; Lin, 2018",Least Concern,Stable,Global
970,Amphibians,Nanorana yunnanensis,ANIMALIA,https://www.inaturalist.org/photos/133936131,"(c) Woraphot Bunkhwamdi, some rights reserved (CC BY-NC)",11782103,58445,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Nanorana,yunnanensis,"(Anderson, 1879)",Endangered,Decreasing,Global
971,Amphibians,Osteocephalus taurinus,ANIMALIA,https://www.inaturalist.org/photos/179951445,"(c) Marco Aurelio de Sena, some rights reserved (CC BY-NC)",11364949,55803,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Osteocephalus,taurinus,"Steindachner, 1862",Least Concern,Stable,Global
972,Amphibians,Wolterstorffina parvipalmata,ANIMALIA,https://www.inaturalist.org/photos/22781383,"(c) Leonard Georg, some rights reserved (CC BY-NC)",16925972,54899,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Wolterstorffina,parvipalmata,"(Werner, 1898)",Critically Endangered,Decreasing,Global
973,Amphibians,Desmognathus monticola,ANIMALIA,https://www.inaturalist.org/photos/19621558,"(c) bugman83, some rights reserved (CC BY-NC)",11906743,59252,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Desmognathus,monticola,"Dunn, 1916",Least Concern,Stable,Global
974,Amphibians,Sachatamia ilex,ANIMALIA,https://www.inaturalist.org/photos/12463812,"(c) Steven Easley, some rights reserved (CC BY-NC)",3021199,54920,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Sachatamia,ilex,"(Savage, 1967)",Least Concern,Decreasing,Global
975,Amphibians,Dendrobates truncatus,ANIMALIA,https://www.inaturalist.org/photos/190119508,"(c) phorusrhacoslongissimus, some rights reserved (CC BY-NC)",85886974,55205,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Dendrobates,truncatus,"(Cope, 1861)",Least Concern,Stable,Global
976,Amphibians,Semnodactylus wealii,ANIMALIA,https://www.inaturalist.org/photos/130309489,"(c) Tyrone Ping, some rights reserved (CC BY-NC)",3037487,56297,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Semnodactylus,wealii,"(Boulenger, 1882)",Least Concern,Unknown,Global
977,Amphibians,Trichobatrachus robustus,ANIMALIA,https://www.inaturalist.org/photos/136329185,"(c) Lotanna Micah Nneji, some rights reserved (CC BY-NC)",18361006,54443,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Trichobatrachus,robustus,"Boulenger, 1900",Least Concern,Decreasing,Global
978,Amphibians,Rupirana cardosoi,ANIMALIA,https://www.inaturalist.org/photos/116271628,"(c) Rafael M R Serra, some rights reserved (CC BY-NC)",11620407,57322,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Rupirana,cardosoi,"Heyer, 1999",Near Threatened,Decreasing,Global
979,Amphibians,Breviceps mossambicus,ANIMALIA,https://www.inaturalist.org/photos/139208457,"(c) rfoquet, some rights reserved (CC BY-NC)",3062310,57716,CHORDATA,ANURA,AMPHIBIA,BREVICIPITIDAE,Breviceps,mossambicus,"Peters, 1854",Least Concern,Unknown,Global
980,Amphibians,Cacosternum nanum,ANIMALIA,https://www.inaturalist.org/photos/15849331,"(c) Brian du Preez, some rights reserved (CC BY-SA)",3064515,58070,CHORDATA,ANURA,AMPHIBIA,PYXICEPHALIDAE,Cacosternum,nanum,"Boulenger, 1887",Least Concern,Unknown,Global
981,Amphibians,Paramesotriton guangxiensis,ANIMALIA,https://www.inaturalist.org/photos/143801026,"(c) Lu Chen, some rights reserved (CC BY-NC)",11945437,59459,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Paramesotriton,guangxiensis,"(Huang, Tang &amp; Tang, 1983)",Endangered,Decreasing,Global
982,Amphibians,Ichthyophis glutinosus,ANIMALIA,https://www.inaturalist.org/photos/143765559,"(c) Sanjaya Kanishka, some rights reserved (CC BY-NC)",156587157,59618,CHORDATA,GYMNOPHIONA,AMPHIBIA,ICHTHYOPHIIDAE,Ichthyophis,glutinosus,"(Linnaeus, 1758)",Vulnerable,Decreasing,Global
983,Amphibians,Callimedusa atelopoides,ANIMALIA,https://www.inaturalist.org/photos/2526563,"(c) 114519935293153901320, some rights reserved (CC BY-NC)",107284706,55838,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Callimedusa,atelopoides,"(Duellman, Cadle &amp; Cannatella, 1988)",Least Concern,Unknown,Global
984,Amphibians,Hylarana erythraea,ANIMALIA,https://www.inaturalist.org/photos/7478064,"(c) Huda Wiradarma, some rights reserved (CC BY-NC)",64131003,58593,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Hylarana,erythraea,"(Schlegel, 1837)",Least Concern,Stable,Global
985,Amphibians,Flectonotus fitzgeraldi,ANIMALIA,https://www.inaturalist.org/photos/213782339,"(c) Duncan Hull, some rights reserved (CC BY-NC)",109535175,55316,CHORDATA,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Flectonotus,fitzgeraldi,"(Parker, 1933)",Least Concern,Stable,Global
986,Amphibians,Paracrinia haswelli,ANIMALIA,https://www.inaturalist.org/photos/100484359,"(c) Isaac Clarey, some rights reserved (CC BY-NC)",10409803,41185,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Paracrinia,haswelli,"(Fletcher, 1894)",Least Concern,Stable,Global
987,Amphibians,Paradactylodon persicus,ANIMALIA,https://www.inaturalist.org/photos/40515490,"(c) Parham Beyhaghi, some rights reserved (CC BY-NC)",86081638,2665,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Paradactylodon,persicus,"(Eiselt &amp; Steiner, 1970)",Near Threatened,Unknown,Global
988,Amphibians,Neobatrachus aquilonius,ANIMALIA,https://www.inaturalist.org/photos/13229220,"(c) derro, some rights reserved (CC BY-NC)",10398291,41173,CHORDATA,ANURA,AMPHIBIA,LIMNODYNASTIDAE,Neobatrachus,aquilonius,"Tyler, Davies and Martin, 1981",Least Concern,Stable,Global
989,Amphibians,Phyzelaphryne miriamae,ANIMALIA,https://www.inaturalist.org/photos/127311035,"(c) Esteban Diego Koch, some rights reserved (CC BY-NC-ND)",11598104,57280,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Phyzelaphryne,miriamae,"Heyer, 1977",Least Concern,Unknown,Global
990,Amphibians,Geotrypetes seraphini,ANIMALIA,https://www.inaturalist.org/photos/81151944,Public Domain,16957715,59557,CHORDATA,GYMNOPHIONA,AMPHIBIA,DERMOPHIIDAE,Geotrypetes,seraphini,"(Dum√©ril, 1859)",Least Concern,Decreasing,Global
991,Amphibians,Mantidactylus cowanii,ANIMALIA,https://www.inaturalist.org/photos/112340418,"(c) chiawentsai, some rights reserved (CC BY-NC)",84184849,135907,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantidactylus,cowanii,"(Boulenger, 1882)",Near Threatened,Decreasing,Global
992,Amphibians,Batrachyla antartandica,ANIMALIA,https://www.inaturalist.org/photos/71905626,"(c) Vicente Valdes Guzman, some rights reserved (CC BY-NC)",79811859,56330,CHORDATA,ANURA,AMPHIBIA,BATRACHYLIDAE,Batrachyla,antartandica,"Barrio, 1967",Least Concern,Stable,Global
993,Amphibians,Rheobates palmatus,ANIMALIA,https://www.inaturalist.org/photos/1110874,"(c) Giovanni Alberto Chaves Portilla, some rights reserved (CC BY-SA)",85893845,55124,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Rheobates,palmatus,"(Werner, 1899)",Least Concern,Decreasing,Global
994,Amphibians,Scotobleps gabonicus,ANIMALIA,https://www.inaturalist.org/photos/187150726,Public Domain,18360880,54442,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Scotobleps,gabonicus,"Boulenger, 1900",Least Concern,Decreasing,Global
995,Amphibians,Hyperolius inyangae,ANIMALIA,https://www.inaturalist.org/photos/157347360,"(c) Bart Wursten, some rights reserved (CC BY-NC)",48081244,48081228,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,inyangae,"Channing, 2013",Vulnerable,Unknown,Global
996,Amphibians,Pseudophryne raveni,ANIMALIA,https://www.inaturalist.org/photos/96404946,"(c) Greg Tasney, some rights reserved (CC BY-SA)",11722358,58050,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Pseudophryne,raveni,"Ingram and Corben, 1994",Least Concern,Stable,Global
997,Amphibians,Limnodynastes interioris,ANIMALIA,https://www.inaturalist.org/photos/238027061,"(c) liznoble, some rights reserved (CC BY-NC)",10407405,41161,CHORDATA,ANURA,AMPHIBIA,LIMNODYNASTIDAE,Limnodynastes,interioris,"Fry, 1913",Least Concern,Stable,Global
998,Amphibians,Guibemantis pulcher,ANIMALIA,https://www.inaturalist.org/photos/89031949,"(c) charleyhesse, some rights reserved (CC BY-NC)",84175682,57514,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Guibemantis,pulcher,"(Boulenger, 1882)",Least Concern,Decreasing,Global
999,Amphibians,Tomopterna tuberculosa,ANIMALIA,https://www.inaturalist.org/photos/65614902,"(c) william van Niekerk, some rights reserved (CC BY-NC)",18405703,58781,CHORDATA,ANURA,AMPHIBIA,PYXICEPHALIDAE,Tomopterna,tuberculosa,"(Boulenger, 1882)",Least Concern,Unknown,Global
1000,Amphibians,Taricha torosa,ANIMALIA,https://www.inaturalist.org/photos/210257468,"(c) Grigory Heaton, some rights reserved (CC BY-NC)",11946313,59471,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Taricha,torosa,"(Rathke, 1833)",Least Concern,Unknown,Global
